Count,Category
2,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
7,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
7,max_UTR_per_gene
3,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
3,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
7,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
3,max_UTR_per_gene
2,max_UTR_per_gene
5,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
5,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
2,max_UTR_per_gene
4,max_UTR_per_gene
3,max_UTR_per_gene
4,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
7,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
5,max_UTR_per_gene
5,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
4,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
4,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
4,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
4,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
11,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
7,max_UTR_per_gene
4,max_UTR_per_gene
1,max_UTR_per_gene
4,max_UTR_per_gene
3,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
4,max_UTR_per_gene
3,max_UTR_per_gene
4,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
2,max_UTR_per_gene
4,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
7,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
10,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
5,max_UTR_per_gene
4,max_UTR_per_gene
2,max_UTR_per_gene
4,max_UTR_per_gene
1,max_UTR_per_gene
5,max_UTR_per_gene
4,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
4,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
6,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
4,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
7,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
9,max_UTR_per_gene
1,max_UTR_per_gene
5,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
11,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
6,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
7,max_UTR_per_gene
4,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
4,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
4,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
5,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
6,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
6,max_UTR_per_gene
5,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
8,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
10,max_UTR_per_gene
4,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
7,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
4,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
6,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
7,max_UTR_per_gene
1,max_UTR_per_gene
4,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
4,max_UTR_per_gene
2,max_UTR_per_gene
4,max_UTR_per_gene
6,max_UTR_per_gene
12,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
5,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
9,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
4,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
3,max_UTR_per_gene
3,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
12,max_UTR_per_gene
5,max_UTR_per_gene
1,max_UTR_per_gene
5,max_UTR_per_gene
9,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
5,max_UTR_per_gene
1,max_UTR_per_gene
7,max_UTR_per_gene
2,max_UTR_per_gene
8,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
5,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
7,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
5,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
4,max_UTR_per_gene
1,max_UTR_per_gene
10,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
4,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
8,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
5,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
4,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
5,max_UTR_per_gene
1,max_UTR_per_gene
13,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
4,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
4,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
8,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
4,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
5,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
6,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
5,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
8,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
2,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
3,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
5,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
7,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
6,max_UTR_per_gene
2,max_UTR_per_gene
4,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
5,max_UTR_per_gene
1,max_UTR_per_gene
4,max_UTR_per_gene
9,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
7,max_UTR_per_gene
3,max_UTR_per_gene
4,max_UTR_per_gene
6,max_UTR_per_gene
4,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
7,max_UTR_per_gene
3,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
4,max_UTR_per_gene
2,max_UTR_per_gene
3,max_UTR_per_gene
3,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
7,max_UTR_per_gene
6,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
4,max_UTR_per_gene
29,max_UTR_per_gene
2,max_UTR_per_gene
5,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
6,max_UTR_per_gene
14,max_UTR_per_gene
2,max_UTR_per_gene
4,max_UTR_per_gene
1,max_UTR_per_gene
4,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
4,max_UTR_per_gene
3,max_UTR_per_gene
3,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
3,max_UTR_per_gene
4,max_UTR_per_gene
2,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
4,max_UTR_per_gene
1,max_UTR_per_gene
4,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
25,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
4,max_UTR_per_gene
3,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
3,max_UTR_per_gene
3,max_UTR_per_gene
2,max_UTR_per_gene
3,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
7,max_UTR_per_gene
1,max_UTR_per_gene
9,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
4,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
3,max_UTR_per_gene
2,max_UTR_per_gene
5,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
4,max_UTR_per_gene
2,max_UTR_per_gene
6,max_UTR_per_gene
1,max_UTR_per_gene
4,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
4,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
5,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
4,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
3,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
3,max_UTR_per_gene
4,max_UTR_per_gene
1,max_UTR_per_gene
4,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
9,max_UTR_per_gene
5,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
3,max_UTR_per_gene
3,max_UTR_per_gene
2,max_UTR_per_gene
4,max_UTR_per_gene
1,max_UTR_per_gene
8,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
7,max_UTR_per_gene
10,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
5,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
25,max_UTR_per_gene
1,max_UTR_per_gene
6,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
5,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
6,max_UTR_per_gene
4,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
5,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
4,max_UTR_per_gene
4,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
6,max_UTR_per_gene
4,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
6,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
4,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
4,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
4,max_UTR_per_gene
2,max_UTR_per_gene
4,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
2,max_UTR_per_gene
5,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
2,max_UTR_per_gene
6,max_UTR_per_gene
1,max_UTR_per_gene
6,max_UTR_per_gene
1,max_UTR_per_gene
12,max_UTR_per_gene
7,max_UTR_per_gene
3,max_UTR_per_gene
6,max_UTR_per_gene
1,max_UTR_per_gene
4,max_UTR_per_gene
1,max_UTR_per_gene
8,max_UTR_per_gene
7,max_UTR_per_gene
3,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
7,max_UTR_per_gene
3,max_UTR_per_gene
2,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
6,max_UTR_per_gene
1,max_UTR_per_gene
4,max_UTR_per_gene
4,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
5,max_UTR_per_gene
3,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
13,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
4,max_UTR_per_gene
2,max_UTR_per_gene
5,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
2,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
5,max_UTR_per_gene
2,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
4,max_UTR_per_gene
1,max_UTR_per_gene
6,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
5,max_UTR_per_gene
4,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
5,max_UTR_per_gene
4,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
5,max_UTR_per_gene
2,max_UTR_per_gene
6,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
4,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
6,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
27,max_UTR_per_gene
2,max_UTR_per_gene
4,max_UTR_per_gene
2,max_UTR_per_gene
8,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
12,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
9,max_UTR_per_gene
1,max_UTR_per_gene
4,max_UTR_per_gene
2,max_UTR_per_gene
4,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
5,max_UTR_per_gene
4,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
5,max_UTR_per_gene
1,max_UTR_per_gene
6,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
4,max_UTR_per_gene
2,max_UTR_per_gene
19,max_UTR_per_gene
4,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
4,max_UTR_per_gene
1,max_UTR_per_gene
5,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
4,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
1,max_UTR_per_gene
5,max_UTR_per_gene
5,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
2,max_UTR_per_gene
5,max_UTR_per_gene
1,max_UTR_per_gene
2,max_UTR_per_gene
1,max_UTR_per_gene
3,max_UTR_per_gene
